id,name,path,type,bulletId,param,updateId,updateGold,price,salePrice,unlockedBegin,aimDistance,quality
201338,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-20;5:13;101:0.5;4:0;2:200;3:0,201339,260,0,1168,0,500,1
201339,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-22;5:14;101:0.5;4:0;2:220;3:0,0,0,0,1376,0,500,1
201400,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-10;5:5;101:0.5;4:0;2:100;3:0,201401,200,160,128,0,500,4
201401,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-15;5:6;101:0.5;4:0;2:150;3:0,201402,235,0,288,0,500,4
201402,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-20;5:7;101:0.5;4:0;2:200;3:0,201403,270,0,476,0,500,4
201403,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-25;5:8;101:0.5;4:0;2:250;3:0,201404,305,0,692,0,500,4
201404,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-30;5:9;101:0.5;4:0;2:300;3:0,201405,340,0,936,0,500,4
201405,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-35;5:10;101:0.5;4:0;2:350;3:0,201406,375,0,1208,0,500,4
201406,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-40;5:11;101:0.5;4:0;2:400;3:0,201407,410,0,1508,0,500,4
201407,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-45;5:12;101:0.5;4:0;2:450;3:0,201408,445,0,1836,0,500,4
201408,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-50;5:13;101:0.5;4:0;2:500;3:0,201409,480,0,2192,0,500,4
201409,部位-大炮,res://scence/player/Player_derivedPart14-1.tscn,1,20140,1:-55;5:14;101:0.5;4:0;2:550;3:0,0,0,0,2576,0,500,4
201410,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-8;5:5;101:0.5;4:0;2:80;3:0,201411,160,140,112,0,500,3
201411,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-12;5:6;101:0.5;4:0;2:120;3:0,201412,190,0,240,0,500,3
201412,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-16;5:7;101:0.5;4:0;2:160;3:0,201413,220,0,392,0,500,3
201413,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-20;5:8;101:0.5;4:0;2:200;3:0,201414,250,0,568,0,500,3
201414,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-24;5:9;101:0.5;4:0;2:240;3:0,201415,280,0,768,0,500,3
201415,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-28;5:10;101:0.5;4:0;2:280;3:0,201416,310,0,992,0,500,3
201416,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-32;5:11;101:0.5;4:0;2:320;3:0,201417,340,0,1240,0,500,3
201417,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-36;5:12;101:0.5;4:0;2:360;3:0,201418,370,0,1512,0,500,3
201418,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-40;5:13;101:0.5;4:0;2:400;3:0,201419,400,0,1808,0,500,3
201419,部位-大炮,res://scence/player/Player_derivedPart14-lack1-1.tscn,1,20140,1:-44;5:14;101:0.5;4:0;2:440;3:0,0,0,0,2128,0,500,3
201420,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-6;5:5;101:0.5;4:0;2:60;3:0,201421,130,120,96,0,500,2
201421,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-9;5:6;101:0.5;4:0;2:90;3:0,201422,155,0,200,0,500,2
201422,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-12;5:7;101:0.5;4:0;2:120;3:0,201423,180,0,324,0,500,2
201423,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-15;5:8;101:0.5;4:0;2:150;3:0,201424,205,0,468,0,500,2
201424,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-18;5:9;101:0.5;4:0;2:180;3:0,201425,230,0,632,0,500,2
201425,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-21;5:10;101:0.5;4:0;2:210;3:0,201426,255,0,816,0,500,2
201426,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-24;5:11;101:0.5;4:0;2:240;3:0,201427,280,0,1020,0,500,2
201427,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-27;5:12;101:0.5;4:0;2:270;3:0,201428,305,0,1244,0,500,2
201428,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-30;5:13;101:0.5;4:0;2:300;3:0,201429,330,0,1488,0,500,2
201429,部位-大炮,res://scence/player/Player_derivedPart14-lack2-1.tscn,1,20140,1:-33;5:14;101:0.5;4:0;2:330;3:0,0,0,0,1752,0,500,2
201430,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-4;5:5;101:0.5;4:0;2:40;3:0,201431,100,100,80,0,500,1
201431,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-6;5:6;101:0.5;4:0;2:60;3:0,201432,120,0,160,0,500,1
201432,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-8;5:7;101:0.5;4:0;2:80;3:0,201433,140,0,256,0,500,1
201433,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-10;5:8;101:0.5;4:0;2:100;3:0,201434,160,0,368,0,500,1
201434,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-12;5:9;101:0.5;4:0;2:120;3:0,201435,180,0,496,0,500,1
201435,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-14;5:10;101:0.5;4:0;2:140;3:0,201436,200,0,640,0,500,1
201436,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-16;5:11;101:0.5;4:0;2:160;3:0,201437,220,0,800,0,500,1
201437,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-18;5:12;101:0.5;4:0;2:180;3:0,201438,240,0,976,0,500,1
201438,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-20;5:13;101:0.5;4:0;2:200;3:0,201439,260,0,1168,0,500,1
201439,部位-大炮,res://scence/player/Player_derivedPart14-lack3-1.tscn,1,20140,1:-22;5:14;101:0.5;4:0;2:220;3:0,0,0,0,1376,0,500,1
201500,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-10;5:5;101:0.5;4:0;2:100;3:0,201501,200,160,128,0,500,4
201501,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-15;5:6;101:0.5;4:0;2:150;3:0,201502,235,0,288,0,500,4
201502,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-20;5:7;101:0.5;4:0;2:200;3:0,201503,270,0,476,0,500,4
201503,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-25;5:8;101:0.5;4:0;2:250;3:0,201504,305,0,692,0,500,4
201504,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-30;5:9;101:0.5;4:0;2:300;3:0,201505,340,0,936,0,500,4
201505,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-35;5:10;101:0.5;4:0;2:350;3:0,201506,375,0,1208,0,500,4
201506,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-40;5:11;101:0.5;4:0;2:400;3:0,201507,410,0,1508,0,500,4
201507,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-45;5:12;101:0.5;4:0;2:450;3:0,201508,445,0,1836,0,500,4
201508,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-50;5:13;101:0.5;4:0;2:500;3:0,201509,480,0,2192,0,500,4
201509,部位-大炮,res://scence/player/Player_derivedPart15-1.tscn,1,20150,1:-55;5:14;101:0.5;4:0;2:550;3:0,0,0,0,2576,0,500,4
201510,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-8;5:5;101:0.5;4:0;2:80;3:0,201511,160,140,112,0,500,3
201511,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-12;5:6;101:0.5;4:0;2:120;3:0,201512,190,0,240,0,500,3
201512,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-16;5:7;101:0.5;4:0;2:160;3:0,201513,220,0,392,0,500,3
201513,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-20;5:8;101:0.5;4:0;2:200;3:0,201514,250,0,568,0,500,3
201514,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-24;5:9;101:0.5;4:0;2:240;3:0,201515,280,0,768,0,500,3
201515,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-28;5:10;101:0.5;4:0;2:280;3:0,201516,310,0,992,0,500,3
201516,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-32;5:11;101:0.5;4:0;2:320;3:0,201517,340,0,1240,0,500,3
201517,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-36;5:12;101:0.5;4:0;2:360;3:0,201518,370,0,1512,0,500,3
201518,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-40;5:13;101:0.5;4:0;2:400;3:0,201519,400,0,1808,0,500,3
201519,部位-大炮,res://scence/player/Player_derivedPart15-lack1-1.tscn,1,20150,1:-44;5:14;101:0.5;4:0;2:440;3:0,0,0,0,2128,0,500,3
201520,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-6;5:5;101:0.5;4:0;2:60;3:0,201521,130,120,96,0,500,2
201521,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-9;5:6;101:0.5;4:0;2:90;3:0,201522,155,0,200,0,500,2
201522,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-12;5:7;101:0.5;4:0;2:120;3:0,201523,180,0,324,0,500,2
201523,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-15;5:8;101:0.5;4:0;2:150;3:0,201524,205,0,468,0,500,2
201524,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-18;5:9;101:0.5;4:0;2:180;3:0,201525,230,0,632,0,500,2
201525,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-21;5:10;101:0.5;4:0;2:210;3:0,201526,255,0,816,0,500,2
201526,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-24;5:11;101:0.5;4:0;2:240;3:0,201527,280,0,1020,0,500,2
201527,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-27;5:12;101:0.5;4:0;2:270;3:0,201528,305,0,1244,0,500,2
201528,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-30;5:13;101:0.5;4:0;2:300;3:0,201529,330,0,1488,0,500,2
201529,部位-大炮,res://scence/player/Player_derivedPart15-lack2-1.tscn,1,20150,1:-33;5:14;101:0.5;4:0;2:330;3:0,0,0,0,1752,0,500,2
201530,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-4;5:5;101:0.5;4:0;2:40;3:0,201531,100,100,80,0,500,1
201531,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-6;5:6;101:0.5;4:0;2:60;3:0,201532,120,0,160,0,500,1
201532,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-8;5:7;101:0.5;4:0;2:80;3:0,201533,140,0,256,0,500,1
201533,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-10;5:8;101:0.5;4:0;2:100;3:0,201534,160,0,368,0,500,1
201534,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-12;5:9;101:0.5;4:0;2:120;3:0,201535,180,0,496,0,500,1
201535,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-14;5:10;101:0.5;4:0;2:140;3:0,201536,200,0,640,0,500,1
201536,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-16;5:11;101:0.5;4:0;2:160;3:0,201537,220,0,800,0,500,1
201537,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-18;5:12;101:0.5;4:0;2:180;3:0,201538,240,0,976,0,500,1
201538,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-20;5:13;101:0.5;4:0;2:200;3:0,201539,260,0,1168,0,500,1
201539,部位-大炮,res://scence/player/Player_derivedPart15-lack3-1.tscn,1,20150,1:-22;5:14;101:0.5;4:0;2:220;3:0,0,0,0,1376,0,500,1
201600,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-10;5:5;101:0.5;4:0;2:100;3:0,201601,200,160,128,0,500,4
201601,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-15;5:6;101:0.5;4:0;2:150;3:0,201602,235,0,288,0,500,4
201602,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-20;5:7;101:0.5;4:0;2:200;3:0,201603,270,0,476,0,500,4
201603,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-25;5:8;101:0.5;4:0;2:250;3:0,201604,305,0,692,0,500,4
201604,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-30;5:9;101:0.5;4:0;2:300;3:0,201605,340,0,936,0,500,4
201605,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-35;5:10;101:0.5;4:0;2:350;3:0,201606,375,0,1208,0,500,4
201606,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-40;5:11;101:0.5;4:0;2:400;3:0,201607,410,0,1508,0,500,4
201607,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-45;5:12;101:0.5;4:0;2:450;3:0,201608,445,0,1836,0,500,4
201608,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-50;5:13;101:0.5;4:0;2:500;3:0,201609,480,0,2192,0,500,4
201609,部位-大炮,res://scence/player/Player_derivedPart16-1.tscn,1,20160,1:-55;5:14;101:0.5;4:0;2:550;3:0,0,0,0,2576,0,500,4
201610,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-8;5:5;101:0.5;4:0;2:80;3:0,201611,160,140,112,0,500,3
201611,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-12;5:6;101:0.5;4:0;2:120;3:0,201612,190,0,240,0,500,3
201612,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-16;5:7;101:0.5;4:0;2:160;3:0,201613,220,0,392,0,500,3
201613,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-20;5:8;101:0.5;4:0;2:200;3:0,201614,250,0,568,0,500,3
201614,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-24;5:9;101:0.5;4:0;2:240;3:0,201615,280,0,768,0,500,3
201615,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-28;5:10;101:0.5;4:0;2:280;3:0,201616,310,0,992,0,500,3
201616,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-32;5:11;101:0.5;4:0;2:320;3:0,201617,340,0,1240,0,500,3
201617,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-36;5:12;101:0.5;4:0;2:360;3:0,201618,370,0,1512,0,500,3
201618,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-40;5:13;101:0.5;4:0;2:400;3:0,201619,400,0,1808,0,500,3
201619,部位-大炮,res://scence/player/Player_derivedPart16-lack1-1.tscn,1,20160,1:-44;5:14;101:0.5;4:0;2:440;3:0,0,0,0,2128,0,500,3
201620,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-6;5:5;101:0.5;4:0;2:60;3:0,201621,130,120,96,0,500,2
201621,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-9;5:6;101:0.5;4:0;2:90;3:0,201622,155,0,200,0,500,2
201622,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-12;5:7;101:0.5;4:0;2:120;3:0,201623,180,0,324,0,500,2
201623,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-15;5:8;101:0.5;4:0;2:150;3:0,201624,205,0,468,0,500,2
201624,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-18;5:9;101:0.5;4:0;2:180;3:0,201625,230,0,632,0,500,2
201625,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-21;5:10;101:0.5;4:0;2:210;3:0,201626,255,0,816,0,500,2
201626,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-24;5:11;101:0.5;4:0;2:240;3:0,201627,280,0,1020,0,500,2
201627,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-27;5:12;101:0.5;4:0;2:270;3:0,201628,305,0,1244,0,500,2
201628,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-30;5:13;101:0.5;4:0;2:300;3:0,201629,330,0,1488,0,500,2
201629,部位-大炮,res://scence/player/Player_derivedPart16-lack2-1.tscn,1,20160,1:-33;5:14;101:0.5;4:0;2:330;3:0,0,0,0,1752,0,500,2
201630,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-4;5:5;101:0.5;4:0;2:40;3:0,201631,100,100,80,0,500,1
201631,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-6;5:6;101:0.5;4:0;2:60;3:0,201632,120,0,160,0,500,1
201632,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-8;5:7;101:0.5;4:0;2:80;3:0,201633,140,0,256,0,500,1
201633,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-10;5:8;101:0.5;4:0;2:100;3:0,201634,160,0,368,0,500,1
201634,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-12;5:9;101:0.5;4:0;2:120;3:0,201635,180,0,496,0,500,1
201635,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-14;5:10;101:0.5;4:0;2:140;3:0,201636,200,0,640,0,500,1
201636,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-16;5:11;101:0.5;4:0;2:160;3:0,201637,220,0,800,0,500,1
201637,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-18;5:12;101:0.5;4:0;2:180;3:0,201638,240,0,976,0,500,1
201638,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-20;5:13;101:0.5;4:0;2:200;3:0,201639,260,0,1168,0,500,1
201639,部位-大炮,res://scence/player/Player_derivedPart16-lack3-1.tscn,1,20160,1:-22;5:14;101:0.5;4:0;2:220;3:0,0,0,0,1376,0,500,1
201700,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-10;5:5;101:0.5;4:0;2:100;3:0,201701,200,160,128,0,500,4
201701,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-15;5:6;101:0.5;4:0;2:150;3:0,201702,235,0,288,0,500,4
201702,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-20;5:7;101:0.5;4:0;2:200;3:0,201703,270,0,476,0,500,4
201703,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-25;5:8;101:0.5;4:0;2:250;3:0,201704,305,0,692,0,500,4
201704,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-30;5:9;101:0.5;4:0;2:300;3:0,201705,340,0,936,0,500,4
201705,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-35;5:10;101:0.5;4:0;2:350;3:0,201706,375,0,1208,0,500,4
201706,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-40;5:11;101:0.5;4:0;2:400;3:0,201707,410,0,1508,0,500,4
201707,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-45;5:12;101:0.5;4:0;2:450;3:0,201708,445,0,1836,0,500,4
201708,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-50;5:13;101:0.5;4:0;2:500;3:0,201709,480,0,2192,0,500,4
201709,部位-大炮,res://scence/player/Player_derivedPart17-1.tscn,1,20170,1:-55;5:14;101:0.5;4:0;2:550;3:0,0,0,0,2576,0,500,4
201710,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-8;5:5;101:0.5;4:0;2:80;3:0,201711,160,140,112,0,500,3
201711,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-12;5:6;101:0.5;4:0;2:120;3:0,201712,190,0,240,0,500,3
201712,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-16;5:7;101:0.5;4:0;2:160;3:0,201713,220,0,392,0,500,3
201713,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-20;5:8;101:0.5;4:0;2:200;3:0,201714,250,0,568,0,500,3
201714,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-24;5:9;101:0.5;4:0;2:240;3:0,201715,280,0,768,0,500,3
201715,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-28;5:10;101:0.5;4:0;2:280;3:0,201716,310,0,992,0,500,3
201716,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-32;5:11;101:0.5;4:0;2:320;3:0,201717,340,0,1240,0,500,3
201717,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-36;5:12;101:0.5;4:0;2:360;3:0,201718,370,0,1512,0,500,3
201718,部位-大炮,res://scence/player/Player_derivedPart17-lack1-1.tscn,1,20170,1:-40;5:13;101:0.5;4:0;2:400;3:0,201719,400,0,1808,0,500,3
201719,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-44;5:14;101:0.5;4:0;2:440;3:0,0,0,0,2128,0,500,3
201720,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-6;5:5;101:0.5;4:0;2:60;3:0,201721,130,120,96,0,500,2
201721,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-9;5:6;101:0.5;4:0;2:90;3:0,201722,155,0,200,0,500,2
201722,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-12;5:7;101:0.5;4:0;2:120;3:0,201723,180,0,324,0,500,2
201723,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-15;5:8;101:0.5;4:0;2:150;3:0,201724,205,0,468,0,500,2
201724,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-18;5:9;101:0.5;4:0;2:180;3:0,201725,230,0,632,0,500,2
201725,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-21;5:10;101:0.5;4:0;2:210;3:0,201726,255,0,816,0,500,2
201726,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-24;5:11;101:0.5;4:0;2:240;3:0,201727,280,0,1020,0,500,2
201727,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-27;5:12;101:0.5;4:0;2:270;3:0,201728,305,0,1244,0,500,2
201728,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-30;5:13;101:0.5;4:0;2:300;3:0,201729,330,0,1488,0,500,2
201729,部位-大炮,res://scence/player/Player_derivedPart17-lack2-1.tscn,1,20170,1:-33;5:14;101:0.5;4:0;2:330;3:0,0,0,0,1752,0,500,2
201730,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-4;5:5;101:0.5;4:0;2:40;3:0,201731,100,100,80,0,500,1
201731,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-6;5:6;101:0.5;4:0;2:60;3:0,201732,120,0,160,0,500,1
201732,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-8;5:7;101:0.5;4:0;2:80;3:0,201733,140,0,256,0,500,1
201733,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-10;5:8;101:0.5;4:0;2:100;3:0,201734,160,0,368,0,500,1
201734,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-12;5:9;101:0.5;4:0;2:120;3:0,201735,180,0,496,0,500,1
201735,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-14;5:10;101:0.5;4:0;2:140;3:0,201736,200,0,640,0,500,1
201736,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-16;5:11;101:0.5;4:0;2:160;3:0,201737,220,0,800,0,500,1
201737,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-18;5:12;101:0.5;4:0;2:180;3:0,201738,240,0,976,0,500,1
201738,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-20;5:13;101:0.5;4:0;2:200;3:0,201739,260,0,1168,0,500,1
201739,部位-大炮,res://scence/player/Player_derivedPart17-lack3-1.tscn,1,20170,1:-22;5:14;101:0.5;4:0;2:220;3:0,0,0,0,1376,0,500,1
201800,部位-大炮,res://scence/player/Player_derivedPart18-1.tscn,1,20180,1:-10;5:5;101:0.5;4:0;2:100;3:0,201801,200,160,128,0,500,4
201801,部位-大炮,res://scence/player/Player_derivedPart18-1.tscn,1,20180,1:-15;5:6;101:0.5;4:0;2:150;3:0,201802,235,0,288,0,500,4
201802,部位-大炮,res://scence/player/Player_derivedPart18-1.tscn,1,20180,1:-20;5:7;101:0.5;4:0;2:200;3:0,201803,270,0,476,0,500,4
201803,部位-大炮,res://scence/player/Player_derivedPart18-1.tscn,1,20180,1:-25;5:8;101:0.5;4:0;2:250;3:0,201804,305,0,692,0,500,4
201804,部位-大炮,res://scence/player/Player_derivedPart18-1.tscn,1,20180,1:-30;5:9;101:0.5;4:0;2:300;3:0,201805,340,0,936,0,500,4
